logAge,[M/H],SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr
10.085125357432695,0.3427118628901592,1086.647007725527,0.95686,0.82034,1.13983,3.47824,0.7817515460962322,12.565039358491834,0.95686,0.69769,0.97968,3.47824,1.032230597069259,1.0,0.82034,1.13983,1.90661,1.0525880328908377
10.074568327166515,0.29857054199134486,3073.1654045114506,0.95997,1.33634,2.04564,12.24135,0.4718658397632461,12.565039358491834,0.95997,0.74916,2.04564,12.22262,0.7848786414301556,0.97956,1.33634,1.99575,12.24135,0.6931591291296547
9.863473337069601,0.2272485315385845,803.9518421639352,0.67149,4.15174,11.30423,12.04224,0.2964130081176624,12.565039358491834,0.71634,4.15174,11.24331,12.04224,0.5261262974840709,0.67149,3.70642,11.30423,11.97463,0.5177931084423911
