logAge,[M/H],SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr
10.00170140740047,0.17479347253321295,2060.0798683630105,0.74774,2.91305,4.37393,12.31273,0.33172393557761937,12.565039358491834,0.83406,2.6836,3.89078,12.31273,0.5801523852739403,0.74774,2.91305,4.37393,11.94021,0.5563696717705405
10.063959776129446,0.24727624540389517,445.78393973385363,0.93482,1.44429,2.28069,11.22164,0.481212214833211,12.565039358491834,0.93482,1.44429,2.28069,11.22164,0.6959755041996196,0.9651,0.9813,1.90845,4.42026,0.9409459315238151
10.076292743802586,0.34736476661756965,2521.5476147020822,0.96258,0.96117,1.40968,5.47837,0.7008294834763632,12.565039358491834,0.96258,0.96117,1.40968,5.47837,0.9155927728427719,0.99876,0.82962,1.1539,1.96043,1.0484743252085695
