ra,dec,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,velDisp,velDispErr,logM,errlogM,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRadkpc_r,plate,mjd,fiberid,velDisp_ppxf,Mgb,Fe_avg,Mgb_corr,Fe_avg_corr,alpha,alpha_flag,sexa_id,objid,logAge_boot,[M/H]_boot,SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr,mass_frac_plus,time_75_plus,time_90_plus,time_100_plus,dor_100_plus,mass_frac_min,time_75_min,time_90_min,time_100_min,dor_100_min,dor,velDisp_ppxf_err,velDisp_ppxf_res,velDisp_ppxf_err_res,meanRadErrkpc_r,meanRad_r,meanRadErr_r,logAge_noboot,[M/H]_noboot,logAge_plus,[M/H]_plus,logAge_minus,[M/H]_minus,logAge_err,[M/H]_err,logAge_mean,[M/H]_mean,age_mean,age_err,age_noboot,age_boot,age_plus,age_minus,delta_t_unr,delta_t_reg,delta_t_plus,delta_t_minus,delta_t,delta_t_mean,dor_mean,t_ass_err,dor_99,dor_95,dor_med,meanRad_kids,meanRadkpc_kids
118.1219441,35.24642112,0.678498,0.02335131,0.745948,0.00958561,0.130542,2.39e-05,202.6153,8.758023,10.846,0.026,-1.579,0.793,-12.425,0.793426115,0.026742315,2.51813515,1.630580209,0.056118344,1.792677422,0.023036333,0.9106105,1.644452892,756,52577,419,216.7258704,3.935905764,2.899188214,4.159756872,3.47899914,0.1,0,J0752+3514,1.23765001e+18,9.823495707,0.185779478,20.55386232,0.75466,2.91811,9.08685,11.28949,0.5672852621683042,12.04515950854413,0.75466,2.91811,6.07936,11.13151,0.5672852621683042,0.92658,1.44224,2.45394,11.28949,0.6786664338060863,0.95996,1.39165,2.19378,11.24092,0.6953381429653588,0.88924,1.32479,9.08685,10.99526,0.6846073037980697,0.3489515918286551,21.67258704,205.65314296412453,20.565314296412453,0.0515713250710827,0.6842705390447408,0.021459257580518,9.999534990148907,0.2101583069610248,10.023302216558504,0.207138658852681,9.965880827239882,0.2102529135460313,0.0775325305206035,0.0102112583793373,9.953053435236823,0.2033323393399342,8.975392201967118,1.6023341277184937,9.989298482699912,6.660329375317567,10.55120877803057,9.244444665574946,0.90268,2.64076,0.85404,0.86049,2.64076,1.3144925000000005,0.4321562688424142,0.0093920883915742,0.3714256265760831,0.3871406530035646,0.4634022752917322,0.36102365899305777,0.8676194083425767
228.1889697,43.85871566,0.5366644,0.0161745,0.6065534,0.008121659,0.1300043,2.53e-05,208.5151,10.05529,10.847,0.038,0.023,0.254,-10.824,0.25682679,0.013464311,2.161239588,1.285194578,0.038734411,1.452563541,0.019449608,1.0,1.285194578,1677,53148,491,214.9454314,3.590042414,2.250119256,3.788574545,2.692344323,0.3,0,J1512+4351,1.23766004e+18,9.753091413,-0.035072612,22.49781688,0.85692,2.06017,9.98525,11.49075,0.627711612969777,12.051455054906192,0.89014,2.06017,3.16002,11.44531,0.627711612969777,0.87985,1.43083,3.94349,11.49075,0.6586078150731276,0.85692,1.34386,4.44442,11.45686,0.6594401987872318,0.86411,1.68443,9.98525,11.38946,0.6386256781696036,0.4014095374643113,21.49454314,210.20764503784113,21.020764503784115,0.038734411,0.5366644,0.0161745,9.98761017274691,0.1144526862657682,9.992730738493298,0.0613939879153496,9.929237974354333,0.2058875574261024,0.0971205857780096,0.0872422545757134,9.915667574648635,0.086665404901805,8.235075300314296,1.8415968206354376,9.71874467487288,5.66358487145121,9.834012103909927,8.496459162522639,0.96698,1.69897,0.93206,1.09803,1.69897,1.17401,0.4292979727514681,0.0030252946248451,0.4081260155131906,0.4269027246852955,0.4336273308190358,0.2795321562573163,0.6694187496911072
258.0964727,64.03252475,0.5957283,0.008915869,0.7708966,0.006602909,0.07981008,1.4e-05,235.0017,5.987273,10.848,0.014,-0.487,0.087,-11.335,0.088119237,0.017485803,1.733909634,0.927979875,0.013888457,1.200843624,0.010285505,0.0,1.200843624,350,51691,203,241.5974047,2.740013505,2.004550391,2.961995471,2.506964179,0.2,0,J1712+6401,1.23766994e+18,10.07367556,0.240689652,38.074399,0.9966,0.82757,1.10326,9.86712,0.8404652249415316,12.660171228209142,0.9966,0.82757,1.08099,9.86712,0.8404652249415316,1.0,0.62834,1.04326,2.0177,1.112124564472006,1.0,0.60473,1.00487,1.8731,1.1262876958637005,1.0,0.68297,1.10326,2.0729,1.0894542052564369,0.6255623953610563,12.079870235,237.8430338470801,11.892151692354004,0.010285505,0.7708966,0.006602909,10.081615343181948,0.2341584672909568,10.082395380524746,0.2348296236801265,10.080190435146648,0.2320187751551831,0.0034371102544702,0.0032123785350201,10.079469179713335,0.2354241295315666,12.007958539128673,0.0950338517984821,12.067445418964311,11.8488324958218,12.089139262480124,12.027917349125884,0.35088,0.56155,0.3337799999999999,0.38946,0.56155,0.4089175000000001,0.8235991303258897,0.26955262132567,0.8294150884628282,0.8409602193065292,0.8854445988639514,0.4047699362472983,0.6305195755359182
175.3001872,5.751762585,0.5776796,0.009927142,0.6922278,0.01103969,0.09961162,2.03e-05,229.2897,8.300356,10.852,0.015,-0.886,0.373,-11.738,0.373301487,0.035689389,1.898023962,1.097554961,0.018860946,1.315189347,0.020974718,0.0,1.315189347,838,52378,456,244.4204353,4.299524562,2.403025176,4.6607225,3.019770945,0.3,0,J1141+0545,1.23765001e+18,10.02138052,0.224398687,25.00326205,0.999,2.05591,2.48871,9.75408,0.7189536490521048,12.41497769669083,0.99933,2.05591,2.48871,9.75408,0.7189536490521048,0.99925,1.00762,1.41338,2.41025,1.000442770279088,0.999,0.96777,1.38395,2.3789,1.0080121192192737,0.99966,1.10168,1.57361,2.80822,0.97577205366014,0.5043048185389841,24.442043530000003,234.29214636610055,23.429214636610055,0.020974718,0.6922278,0.01103969,10.059035768727842,0.2313523409143744,10.059806374666826,0.2272457514923142,10.056462600936271,0.229312853237329,0.0160927241230488,0.0025727490778692,10.049171316082736,0.2280774081610044,11.198795550777586,0.4149698760143068,11.45607290394687,10.50462419380904,11.476418441509848,11.388397070106514,0.69861,1.82133,0.668,0.7677,1.82133,0.98891,0.6986417119566838,0.252246176391455,0.5803795960972563,0.6922624659072901,0.773198706510715,0.36515350543894587,0.6937687282891827
14.07561506,-1.241840161,1.948641,0.01826752,1.805024,0.007023374,0.04361263,1.17e-05,235.3581,5.375578,10.856,0.012,-0.332,0.096,-11.188,0.096747093,0.009823505,1.609430442,1.731364409,0.016230662,1.603760934,0.006240257,0.9091286,1.719361175,395,51783,259,260.2303923,4.404827922,2.087710325,4.852871153,2.69588799,0.4,1,J0056-0114,1.23766004e+18,10.02575394,0.198055665,44.18714036,0.98795,0.88351,1.38522,12.23086,0.7774664687054161,13.126268694136618,0.98795,0.75863,1.01123,12.16867,0.8066618896848832,0.99747,0.78463,1.20749,12.23086,0.8009760175701522,,,,,,0.99753,0.88351,1.38522,12.22128,0.7774664687054161,0.5584725834683114,13.011519615,242.0885174408818,12.10442587204409,0.0146660654528923,1.9351314267121384,0.0165065752676947,10.091857877982177,0.2347714237881352,,,10.089456411398578,0.2309254935127632,0.0306113677519209,0.0164764604799629,10.069022743126917,0.2212508607669661,11.722567526648042,0.8262684434357814,12.355430382422126,10.610941983799377,,12.287298571187408,0.45591,0.57245,,0.53375,0.69733,0.5207033333333335,0.5785959892741089,0.0020828314556407,0.7862273300502866,0.8278360064680285,0.5856620218092946,0.8466036198277056,0.7522059608178555
2.575576173,14.52320971,0.5099497,0.01805722,0.5621897,0.01381202,0.1235846,2.75e-05,203.2554,10.83576,10.863,0.033,-1.87,0.576,-12.733,0.576944538,0.041418436,1.833475781,1.169421483,0.041408988,1.289218746,0.031673855,0.0,1.289218746,752,52251,269,239.359134,3.573100118,2.184199971,3.854223819,2.721302828,0.3,0,J0010+1431,1.23765001e+18,10.02842875,0.07394356,19.10815476,0.8808,1.69567,3.22935,9.71657,0.7730136627066281,12.126978625515482,0.8808,1.69567,3.22935,6.09943,0.7909016660705591,0.98232,0.97159,1.53694,5.52263,0.9138466800537742,0.97224,0.95314,1.57259,5.85654,0.9046290359938212,0.93211,1.02424,1.79962,9.71657,0.7730136627066281,0.4773851288224365,23.935913400000004,221.65939431110357,22.16593943111036,0.031673855,0.5621897,0.01381202,10.050019552695584,0.1433036527371869,10.049717243574078,0.1435563618511861,10.027240569581034,0.1075610181701549,0.0110253934984446,0.028896542498963,10.038851528962674,0.1170911481896319,10.935824423949962,0.2776267544905392,11.220689706682837,10.676496204405291,11.212881786827518,10.647326443126673,0.5894999999999999,1.50767,0.59136,0.65086,1.50767,0.8348475,0.6231867502874714,0.139934274888767,0.502322365266232,0.5636893957235016,0.6726643229770047,0.2943602892344517,0.6750298037824222
117.6578073,22.99113216,1.26963,0.01462183,1.31121,0.007978513,0.04504784,1.11e-05,211.9426,4.8906,10.867,0.005,-0.676,0.01,-11.543,0.01118034,0.012581694,1.482085715,1.163186331,0.01339596,1.201280333,0.007309608,0.0,1.201280333,1204,52669,285,275.8720667,4.764921843,2.939392528,5.339999609,3.900992706,0.1,0,J0750+2259,1.23766004e+18,10.07506307,0.223772454,43.31734152,0.97228,0.87308,1.1189,8.98923,0.8530494686599556,13.107334195588235,0.97228,0.87308,1.03367,8.98923,0.8530494686599556,0.99932,0.65916,1.08261,2.07688,1.0998031422508403,1.0,0.54863,0.96131,1.85444,1.1566266437130617,0.99905,0.70399,1.1189,2.08391,1.0834330911731502,0.637517873639808,13.793603335,241.10518190091184,12.055259095045592,0.007309608,1.31121,0.007978513,10.096249515538666,0.2394053558386157,10.099996619574352,0.2411008604558786,10.09514931946625,0.23542791238541,0.0097235292105988,0.006761047129101,10.091614631144816,0.2349266456699761,12.348512086232397,0.2764739663550719,12.481003803522434,11.886748390675708,12.589156127122862,12.449425753194571,0.3602599999999999,0.60976,0.27967,0.39585,0.60976,0.411385,0.8260174129141785,0.230835241206955,0.7298837187410564,0.8295655696679295,0.8758217599384451,0.6347564161448395,0.5815394932401315
340.4373047,-0.811317002,0.6274425,0.0209593,0.5268341,0.01178657,0.130555,5.71e-05,372.916,21.73153,10.869,0.033,-0.576,0.653,-11.445,0.653833312,0.021040573,2.203115403,1.508010507,0.050374089,1.26620584,0.028328128,1.0,1.508010507,378,52146,282,388.0200921,3.620053801,1.998775569,4.655571328,3.239752096,0.3,0,J2241-0048,1.23766004e+18,9.940196273,0.069323231,15.96040968,0.91132,1.49493,2.86839,11.28079,0.696261387322123,12.04500735826324,0.91132,0.39875,2.86839,11.16391,0.9794629720732048,0.98392,1.12407,1.8007,11.20358,0.7328630319958161,0.9822,1.00018,1.64789,11.28079,0.7485189438632558,0.95893,1.49493,2.29524,10.89603,0.696261387322123,0.4557820005065898,38.80200921,432.5659187944725,43.25659187944726,0.050374089,0.6274425,0.0209593,10.035613147018651,0.2019112511181655,10.037496688655052,0.1977655252861944,10.021681906331072,0.1873827155353148,0.0400463744532899,0.0549722180152618,10.008747003751196,0.1640956807349187,10.203449133158108,0.9408619306210128,10.854583079435727,8.713572980920214,10.90176180137795,10.511916593470383,0.6765899999999999,0.22566,0.5927900000000002,0.91742,1.32184,0.603115,0.530145915332667,0.0120235552509502,0.4818802272642246,0.6114215899431138,0.5236461431733801,0.33080316552135913,0.7950603429133873
220.2873956,14.35888982,0.8543766,0.01667915,0.8646885,0.01090481,0.1083123,1.35e-05,201.4715,5.746739,10.87,0.013,-1.649,0.604,-12.519,0.604139884,0.02615755,1.780244292,1.747427988,0.03411331,1.768518574,0.022303244,1.0,1.747427988,2749,54241,387,197.689593,3.180644287,2.479163998,3.311469656,2.886388422,0.1,0,J1441+1421,1.23766994e+18,9.662932924,0.170111944,37.5446725,0.56909,7.51505,10.23713,11.6506,0.4730651266566825,12.309349722066854,0.62465,6.40227,9.01047,11.55271,0.4880719998681601,0.69602,3.55161,7.35935,11.27265,0.5403405780111089,0.78424,2.74214,4.66503,11.6506,0.5733651829896557,0.56909,7.51505,10.23713,11.28063,0.4730651266566825,0.2486689023083012,9.88447965,201.42803107304712,10.071401553652358,0.03411331,0.8543766,0.01667915,9.909757426007651,0.2313523687518281,9.97381189417804,0.1574566987811221,9.814161923892764,0.2431183987425322,0.1170384197678615,0.0372302159138313,9.840166042019614,0.2005098525688706,6.920955263731091,1.865134605904568,8.12376638675297,4.601854932723416,9.414817245377844,6.51871394796954,2.41158,5.92117,1.87687,6.277539999999999,7.03395,4.12179,0.2983391412575676,0.0134999798609903,0.261798488380337,0.2750900109785372,0.296728713443277,0.44465579539382005,0.9094396803983037
223.0734063,22.48712931,0.7816109,0.01747642,0.8132399,0.01150234,0.1159605,3.75e-05,334.7174,13.33021,10.872,0.075,-0.87,0.713,-11.742,0.716933749,0.01643116,2.056212051,1.696530826,0.037933562,1.765183366,0.024966482,1.0,1.696530826,2144,53770,79,368.3725874,4.341202283,1.551872818,5.443880039,2.429478481,0.4,1,J1452+2229,1.23766994e+18,10.06132744,0.237726292,22.91360217,0.99625,0.84965,1.28516,9.50955,0.8354584648653595,12.21754089089766,0.99925,0.47789,0.65583,2.63711,1.1765565528798243,1.0,0.71023,1.13699,2.10182,1.0773214380031135,,,,,,0.99625,0.84965,1.28516,9.50955,0.8354584648653595,0.6212233555868497,36.83725874,359.33186482341006,35.93318648234101,0.037933562,0.7816109,0.01747642,10.062333282277985,0.2296195803079519,,,10.056571465573905,0.2018322108617727,0.0025128457343397,0.0153703962789732,10.060077395950628,0.2230593610565749,11.48358253062096,0.0664444808291098,11.543387700466274,11.516683718071253,,11.391252158472865,0.42181,0.2422799999999999,,0.5309699999999999,0.61404,0.3983533333333334,0.8010498806109955,0.276074789502005,0.8210379790968978,0.8376373369500337,0.8482319167898801,0.41000601138056714,0.8899413211923538
239.5693919,27.23673294,0.8063235,0.01751648,0.7747785,0.008501147,0.08933492,3.1e-05,295.878,11.58015,10.872,0.012,-0.98,0.328,-11.852,0.328219439,0.453455635,1.804768985,1.390388278,0.030204637,1.335993487,0.014658999,1.0,1.390388278,1391,52817,132,333.6429466,4.956674848,2.147888119,5.94963698,3.160150058,0.4,0,J1558+2714,1.23766004e+18,10.05463269,0.22214175,19.64836727,0.98439,0.64107,1.11207,10.3442,1.107327817016374,12.541388229827495,0.98439,0.15096,1.11207,10.3442,1.7239068808877611,1.0,0.63131,1.02965,1.97451,1.1115214732482457,,,,,,1.0,0.64107,1.03841,1.98107,1.107327817016374,0.6651153993198867,33.364294660000006,331.7143459928555,33.171434599285554,0.030204637,0.8063235,0.01751648,10.078876758336872,0.2302862314821389,,,10.078684101646092,0.2308790639392568,0.0113836255125662,0.0039864309268128,10.070731183327654,0.2277690151404652,11.768772924497611,0.3084803268229273,11.991589642267328,11.34051271882988,,11.98627125181042,0.31872,-0.0252999999999999,,0.32731,0.46481,0.2069099999999999,0.9081340186388106,0.314475904404474,0.7335833645560722,0.8672705850302599,0.8966188480973544,0.4219478623118238,0.7275880731278214
220.9813219,14.39273751,0.5841945,0.01559049,0.7027354,0.01725626,0.1377777,2.34e-05,231.2287,10.02627,10.873,0.014,-1.997,0.558,-12.87,0.5581756,0.029304688,2.651338716,1.469674682,0.039221438,1.767891388,0.043412063,0.6036361,1.581332583,2749,54241,467,216.3014029,4.177855716,1.922450691,4.413892558,2.305334763,0.4,1,J1443+1423,1.23766994e+18,9.997024061,0.062443835,26.09675909,0.95501,1.69089,2.46196,9.65722,0.719870860227036,11.960891498761104,0.97131,1.69089,2.46196,9.65722,0.719870860227036,0.95501,1.32005,1.99562,5.39675,0.8608612953829441,,,,,,0.96553,1.28964,1.87999,9.40691,0.7555875944036243,0.5006122154630428,21.63014029,215.54580849043316,21.55458084904332,0.0297627965036637,0.6285784254677506,0.011830687616033,10.029353763783242,0.1245134268121627,,,10.016097757210105,0.1617630647699228,0.0132695862760389,0.0409667604525688,10.014158527331114,0.1162401088606952,10.33138455898376,0.3156687558072897,10.699260553224894,9.931710710569098,,10.377619838314503,0.96087,1.4769,,0.92237,1.4769,1.1200466666666666,0.56319122734669,0.163205454415421,0.5136062301663865,0.6913850632536679,0.5387850947429148,0.331420339744004,0.8337635537402885
134.6161369,55.48296926,0.5318485,0.01279087,0.664042,0.008761345,0.0881353,1.52e-05,241.1458,7.121493,10.873,0.028,-1.799,0.661,-12.672,0.661592775,0.0316265,1.640725327,0.906044926,0.021790233,1.131246745,0.014925627,0.0,1.131246745,448,51900,66,257.0327271,4.638766011,2.345337383,5.093408491,3.011821517,0.4,0,J0858+5528,1.23765001e+18,10.04662774,0.220378536,35.68746201,0.99477,0.64189,1.04074,10.67635,1.105293278593882,12.55626214561904,0.99477,0.32382,0.75082,10.67635,1.129518927398815,0.99872,0.60827,1.01095,2.0259,1.1197925331559493,,,,,,0.9988,0.64189,1.04074,2.03248,1.105293278593882,0.6597292765118302,12.851636355,245.05666302415423,12.252833151207712,0.014925627,0.664042,0.008761345,10.077971896212038,0.234194695541717,,,10.07736776567601,0.2348389021195648,0.0146354602892767,0.0066700279435444,10.067322467296016,0.2298040445537606,11.676763047113518,0.3934998232867127,11.966630911017011,11.133398137576933,,11.949996158557964,0.30593,0.12703,,0.3329799999999999,0.4450999999999999,0.2553133333333333,0.8716705662160616,0.324643684071846,0.8955364484495177,0.907422947653588,0.9048675443856232,0.3504155545569826,0.5969599145191962
212.5625549,7.452881079,0.4926935,0.01602585,0.5792285,0.015584,0.1433949,2.5e-05,209.2655,9.424165,10.882,0.009,-2.064,0.55,-12.946,0.550073631,0.028738543,2.142790577,1.28186777,0.041695335,1.507010638,0.04054575,0.0,1.507010638,1824,53491,615,220.6565719,3.882994927,2.556134267,4.117609556,3.087053601,0.2,0,J1410+0727,1.23766004e+18,10.01052378,0.157192911,19.82990146,0.94832,1.46946,2.09244,8.33358,0.7954135207124876,11.896045695819176,0.94832,1.14037,2.08399,8.33358,0.7954135207124876,0.99302,1.32544,1.88981,4.0613,0.9096180204427564,0.99414,1.33184,1.89882,3.88302,0.9143826013743278,0.98889,1.46946,2.09244,3.88324,0.9009066293105076,0.548963502378084,22.06565719,220.6055264732912,22.06055264732912,0.04054575,0.5792285,0.015584,10.030455830720744,0.1774571600457348,10.03046281985346,0.1851446040792051,10.026287142104458,0.1509975108169135,0.0082087980215569,0.014043578893381,10.024432393169665,0.1676980464854633,10.57870224012476,0.1999528744616211,10.72644550557061,10.245278772836048,10.726618128428086,10.623977496342556,0.91496,0.94968,0.92369,0.99619,1.27877,0.94613,0.6653187673924096,0.159950254659705,0.5598385446659147,0.700535437521235,0.6974025285381238,0.304071760777305,0.7911202198272382
116.1309524,39.8573123,0.8549011,0.01973881,0.9126032,0.00726335,0.0846812,1.54e-05,231.0908,6.255658,10.886,0.015,-1.906,0.615,-12.792,0.6151829,0.022492739,1.910161634,1.404957776,0.032439068,1.499786305,0.011936702,0.0,1.499786305,432,51884,113,249.6459714,4.58755768,2.246274138,4.998999192,2.848120555,0.4,1,J0744+3951,1.23765001e+18,10.04005554,0.22382261,33.00609223,0.99007,0.70063,1.10142,10.21657,1.0506007477908097,12.599227688116008,0.99007,0.39289,0.69452,10.21657,1.0506007477908097,0.99855,0.67736,1.07481,2.08014,1.0905364396665027,,,,,,0.99848,0.70063,1.10142,2.08462,1.0822224206263484,0.6494612680792217,12.48229857,240.27232362666535,12.01361618133327,0.011936702,0.9126032,0.00726335,10.077221986567029,0.2340219137526305,,,10.076617451801903,0.2289026581116991,0.0173796931545352,0.0041638585760593,10.06463165945631,0.2289157272881099,11.604639657198565,0.4643970504234764,11.945985590797942,10.966184288556189,,11.92936843376696,0.3694499999999999,0.17229,,0.3872199999999999,0.4800299999999999,0.3096533333333333,0.8392712251869018,0.304343605026757,0.8699948914182264,0.8825930181126412,0.8755809008894987,0.4713318100099789,0.7745940336673443
166.3361145,0.888095624,0.8339913,0.01894407,0.9026912,0.01276397,0.09598776,1.88e-05,210.328,8.437605,10.887,0.03,-0.867,0.629,-11.754,0.629715015,0.026789302,2.107957963,1.533303739,0.034828917,1.65960939,0.023466723,0.0,1.65960939,277,51908,601,236.572258,3.948689264,2.356582968,4.248052144,2.922299543,0.3,0,J1105+0053,1.23766994e+18,9.933048096,0.069724972,27.85428429,0.96726,1.6283,2.3249,11.75274,0.6841347148625765,12.459348379759916,0.98213,1.6283,2.3249,11.67185,0.6841347148625765,0.98267,1.1838,1.74504,11.75274,0.7205839173711706,0.96726,1.14077,1.76394,11.73363,0.7212691143430284,0.97524,1.38652,1.9851,11.74406,0.6977549464878458,0.4624081814027084,23.657225800000003,233.09444157530748,23.30944415753075,0.023466723,0.9026912,0.01276397,10.049601451177542,0.1689940187353202,10.049646232658812,0.1366293336220799,10.036315806395718,0.2017054043438078,0.0488609255392466,0.0487991895020689,10.017152896558018,0.144263432175302,10.402863418052146,1.170389116244012,11.209892586095735,8.57132763255969,11.211048533264924,10.872159282403468,0.85452,1.2552,0.82825,0.987,1.3157800000000002,0.9812425,0.4888253792712698,0.0025478578965636,0.4908679362142865,0.7048103714112625,0.4939175548697159,0.46685214320056223,0.858313674159824
224.6445734,6.038416051,0.5799549,0.01374643,0.6060999,0.007942727,0.1257912,2.85e-05,247.7605,12.58361,10.89,0.086,-0.957,0.81,-11.847,0.814552638,0.031224554,1.907320871,1.350307083,0.032005768,1.411180401,0.018493025,0.1673235,1.400806966,1830,54560,625,277.2692493,4.179587951,3.04945021,4.691371815,4.057032387,0.0,-1,J1458+0602,1.23766004e+18,9.998248809,0.189593528,17.90534309,0.98022,1.32715,1.85325,10.73308,0.7233349936558996,12.100944317013164,0.98022,1.32715,1.85325,10.73308,0.7233349936558996,0.99811,0.97357,1.51642,2.98199,0.9884191771853896,0.99915,0.91116,1.4349,2.56468,1.0119868527490812,,,,,,0.5092839020402876,27.726924930000003,254.40821270167308,25.44082127016731,0.0162638125228939,0.6016445250176619,0.0069852835117228,10.050913447865153,0.2162122097602177,10.053536367421115,0.2260258263692698,,,0.0254670986219092,0.0153918219774467,10.03423287476209,0.2106105213764958,10.82013986772476,0.6344947509040288,11.243808696627331,9.959758523782584,11.311921103563064,,0.58392,1.08512,0.53939,,1.08512,0.7361433333333334,0.6896377657050579,0.31039936260755,0.5626205108556763,0.749536226473559,0.7743680855697775,0.3166330119851688,0.7372155989216382
174.5969174,59.87961612,0.4022393,0.01132262,0.5530519,0.01276766,0.1109489,1.62e-05,246.387,7.020212,10.891,0.036,-1.646,0.749,-12.537,0.749864654,0.030218204,1.932277291,0.840163598,0.023649736,1.155168265,0.026668014,0.0,1.155168265,2881,54502,440,249.1010775,4.142506204,2.575344893,4.511546094,3.262309662,0.2,0,J1138+5952,1.23766994e+18,10.04381635,0.228712723,34.88263038,0.99457,0.94176,1.39529,10.05015,0.955573355508073,12.277590632179477,0.99457,0.50468,0.71074,10.05015,0.955573355508073,0.99919,0.8618,1.27093,2.26117,1.0317335056423502,0.99939,0.80347,1.22792,2.22739,1.0467572083377752,0.99868,0.94176,1.39529,2.69383,1.003396838790139,0.5879761807141201,12.455053875,243.8056398671208,12.19028199335604,0.026668014,0.5530519,0.01276766,10.059396382756075,0.2337021335300864,10.06083694638667,0.2334073493751476,10.056860254196453,0.233024056345051,0.006740283799408,0.0020343139102334,10.0552274833348,0.2322115655625713,11.356054897689557,0.176246846417764,11.465589341324709,11.06155925180854,11.503684079978084,11.398829408812556,0.55725,0.29089,0.5113300000000001,0.6167800000000001,0.72797,0.4940624999999999,0.782270396102101,0.270431853023828,0.801488213479134,0.8154792864683605,0.8182207530925165,0.28909142330603144,0.603829835575363
225.5768397,23.57245822,0.7655637,0.01600847,0.7958751,0.008382314,0.1057545,2.1e-05,238.7806,8.369682,10.891,0.017,-1.905,0.648,-12.796,0.648222955,0.012533352,2.194650398,1.533313085,0.032062644,1.594022424,0.01678856,0.0,1.594022424,2152,53874,292,244.8974411,3.170408587,2.488988403,3.438370795,3.130340618,0.1,0,J1502+2334,1.23766994e+18,10.02005868,0.13677766,26.61492063,0.97914,1.78016,2.16303,10.94558,0.7230964852864901,12.340270257693252,0.97914,1.78016,2.16303,9.75775,0.7230964852864901,0.98896,1.18016,1.73181,10.89505,0.7432485054151194,0.99241,1.17241,1.71668,4.25456,0.9247038536451808,0.99544,1.02357,1.49099,10.94558,0.7656486006100134,0.476585968908999,24.489744110000004,245.6811044106501,24.568110441065013,0.01678856,0.7958751,0.008382314,10.05028340362998,0.1797775712083752,10.051825356987544,0.1923187248525607,10.054461675267747,0.1469589374059402,0.0139933187558442,0.0228162691887406,10.044157278971316,0.163958223366719,11.07024618381832,0.3566922675990788,11.227508787068023,10.472700411093497,11.267442669415662,11.336047976509626,0.8016100000000002,1.52651,0.79728,0.6945400000000002,1.52651,0.9549850000000002,0.5690823756827862,0.223636241146782,0.657553912616804,0.7105516714186374,0.5452239646966494,0.4169215408547221,0.8350333930039733
199.6639135,1.236766601,0.8823985,0.01087661,0.9208124,0.005859501,0.0784511,1.13e-05,244.8348,5.266136,10.893,0.009,-0.756,0.17,-11.649,0.170238069,0.01367847,1.820243466,1.353279274,0.016680775,1.412192265,0.008986349,0.0,1.412192265,4006,55328,416,251.5038908,5.578442736,2.434351021,6.090250511,3.096454185,0.4,1,J1318+0114,1.23765001e+18,10.03818023,0.228042288,47.73410183,0.98177,0.86812,1.33154,10.37611,0.8718316182034047,12.677247522168692,0.98177,0.66471,1.16878,10.37611,0.8718316182034047,0.99921,0.65993,1.06697,2.07295,1.09778291958046,,,,,,0.99852,0.86812,1.33154,2.62619,1.0224398322279171,0.598153799756573,12.57519454,249.03193489903177,12.451596744951589,0.008986349,0.9208124,0.005859501,10.080146558758456,0.235969610195888,,,10.074596720065344,0.2333013505701725,0.0186134187189469,0.0032934241847224,10.0643078362746,0.2324377495886868,11.59599010981328,0.4969923136688739,12.02670224063382,10.91893372631735,,11.873991127207548,0.37296,0.11797,,0.5355099999999999,0.58115,0.3421466666666665,0.7786890334004731,0.298998834970617,0.6905886913172875,0.820903782489701,0.8662623396158836,0.4750235218869844,0.7285138026960825
186.771293,-3.221644328,0.5920672,0.01247057,0.5507669,0.01107092,0.1653458,2.22e-05,201.9958,8.161725,10.896,0.076,0.684,0.558,-10.212,0.563151845,0.015725734,2.375620944,1.733116385,0.036504216,1.612220942,0.03240712,1.0,1.733116385,334,51993,218,197.0021184,3.35197821,1.585444302,3.488094979,1.843903403,0.4,1,J1227-0313,1.23765001e+18,9.808169396,-0.251302239,25.19502134,0.59115,9.40913,9.92591,10.93128,0.4776519104488184,11.647352471197427,0.69047,3.67515,5.04538,10.93128,0.5293327628243776,0.77499,2.57423,6.2429,10.54148,0.5880563637577007,,,,,,0.59115,9.40913,9.92591,10.61463,0.4776519104488184,0.2552895968085293,19.70021184,204.4417842287274,20.444178422872746,0.036504216,0.5920672,0.01247057,9.94126775155514,-0.0355938528303301,,,9.721462831777494,0.137406718683809,0.0903987483254124,0.1590087207223327,9.823633326444211,-0.0498297910488403,6.662440238119908,1.386792334269335,8.735097392830628,6.429384457234678,,5.2657814683044775,1.96966,3.38337,,8.664679999999999,9.11735,4.6725699999999994,0.3077092975577193,0.0145242119331971,0.268097371539788,0.2794988180912732,0.3250947397060783,0.31129530996059884,0.9112327153655763
